학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,공학인증,국제학생,Honors과목,홀짝구분,승인과목,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2016 학년도,1학기,학부,학부,ZGKAP21,1,학문한국어1(교환학생용),12.0,"월,화,수,목,금 15:30~17:30",6.0,강수미,2,,,,,,,,,,1-4학년,,,
2016 학년도,1학기,학부,학부,ZGKAP23,1,학문한국어3(교환학생용),12.0,"월,화,수,목,금 14:30~16:30",6.0,박선미,3,,,,,,,,,,1-4학년,,,
2016 학년도,1학기,학부,학부,ZGKAP24,1,학문한국어4(교환학생용),12.0,"월,화,수,목,금 14:30~16:30",6.0,오경숙,5,,,,,,,,,,1-4학년,,,
2016 학년도,1학기,학부,학부,ZGKAP25,1,일반한국어5(교환학생용),12.0,"월,화,수,목,금 14:30~16:30",6.0,조수진,5,,,,,,,,,,1-4학년,,,
2016 학년도,1학기,학부,학부,ZGKAP26,1,학문한국어6(교환학생용),12.0,"월,화,수,목,금 14:30~16:30",6.0,이춘희,5,,,,,,,,,,1-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG2001,1,영문학개론,3.0,월 10:30~11:45 / 수 12:00~13:15 [J325],3.0,장기윤,28,O,,,,,,,,1학년,1-4학년,,,1학년 전용
2016 학년도,1학기,학부,영미어문전공,ENG2001,2,영문학개론,3.0,"화,목 13:30~14:45 [J327]",3.0,김태원,43,O,,,,,,,,1학년,1-4학년,,,1학년 전용
2016 학년도,1학기,학부,영미어문전공,ENG2003,1,언어학개론,3.0,"화,목 12:00~13:15 [J325]",3.0,Barrie Michael Jonathan Mathew,29,O,,,,,,,,전학년,1-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG2005,1,영국문화사,3.0,"화,목 09:00~10:15 [J107]",3.0,김치헌,55,O,,,,,,,,전학년,2-4학년,,,1-4학년
2016 학년도,1학기,학부,영미어문전공,ENG2007,1,영미수필,3.0,"화,목 12:00~13:15 [J217]",3.0,신경원,12,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG2101,1,영문학작문,3.0,월 12:00~13:15 / 금 10:30~11:45 [J202],3.0,BonfiglioRichardPaul,15,O,,,,,,,,"1,2학년",1-2학년,,,1-2학년 전용
2016 학년도,1학기,학부,영미어문전공,ENG2101,2,영문학작문,3.0,"화,목 10:30~11:45 [J313]",3.0,김치헌,20,O,,,,,,,,"1,2학년",1-2학년,,,1-2학년 전용
2016 학년도,1학기,학부,영미어문전공,ENG2101,3,영문학작문,3.0,"수,금 09:00~10:15 [J313]",3.0,신문주,20,O,,,,,,,,"3,4학년",1-2학년,,,3-4학년 전용
2016 학년도,1학기,학부,영미어문전공,ENG2106,1,시사영문강독,3.0,"화,목 09:00~10:15 [J307]",3.0,이성범,46,,,,,,,,,전학년,1-4학년,,인터넷을통한영어(ENG2108)의 대체과목,
2016 학년도,1학기,학부,영미어문전공,ENG3005,1,17세기영문학,3.0,"화,목 16:30~17:45 [J327]",3.0,김태원,38,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG3008,1,초기영국소설,3.0,"화,목 15:00~16:15 [J317]",3.0,신경원,16,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG3009,1,빅토리아시대의영문학,3.0,"월,금 16:30~17:45 [J217]",3.0,BonfiglioRichardPaul,20,O,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG3013,1,초기및19세기미국시,3.0,"수,금 15:00~16:15 [J215]",3.0,신문주,45,,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년 전용
2016 학년도,1학기,학부,영미어문전공,ENG3105,1,최근영국문학,3.0,월 15:00~16:15 / 수 16:30~17:45 [J219],3.0,김영주,29,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG3106,1,현대미국희곡,3.0,"수,금 13:30~14:45 [J307]",3.0,Chambers Claire Maria,27,O,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG3216,1,영문학특강,3.0,"수,금 13:30~14:45 [J602]",3.0,황은주,31,,,,,,,,,"2,3,4학년",2-4학년,,,부제: 도시와 문학
2016 학년도,1학기,학부,영미어문전공,ENG3220,1,서양작가론,3.0,월 13:30~14:45 / 금 12:00~13:15 [J219],3.0,장기윤,31,O,,,,,,,,"2,3,4학년",2-4학년,,,(부제)유럽의 고딕작가론/2-4학년 대상
2016 학년도,1학기,학부,영미어문전공,ENG3232,1,영문자서전창작,3.0,월 15:00~16:15 / 수 16:30~17:45 [J313],3.0,"Disney, Daniel James Philip",15,O,,,,,,,,"2,3,4학년",1-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG3301,1,영어음성학,3.0,"화,목 10:30~11:45 [J319]",3.0,정인기,17,O,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년 전용
2016 학년도,1학기,학부,영미어문전공,ENG3308,1,심리언어학,3.0,"화,목 13:30~14:45 [J209]",3.0,조숙환,44,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG3310,1,담화분석개론,3.0,월 10:30~11:45 / 수 12:00~13:15 [J602],3.0,이요안,18,O,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년
2016 학년도,1학기,학부,영미어문전공,ENG3314,1,모국어습득론,3.0,"화,목 16:30~17:45 [J128]",3.0,조숙환,18,,,,,,,,,"2,3,4학년",1-4학년,,,
2016 학년도,1학기,학부,영미어문전공,ENG3316,1,"영어듣기,말하기캡스톤디자인",3.0,"화,목 15:00~16:15 [J315]",3.0,Yoo Isaiah WonHo,13,O,,,,,,,,"3,4학년",1-4학년,,,"3, 4학년 전용반"
2016 학년도,1학기,학부,사학전공,HIS2003,1,한국사개론,3.0,월 09:00~10:15 / 수 10:30~11:45 [J325],3.0,김아네스,18,,,,,,,,,전학년,2-4학년,,"구 한국사개설I,II 통합과목",
2016 학년도,1학기,학부,사학전공,HIS2004,1,동아시아사개론,3.0,"화,목 12:00~13:15 [J602]",3.0,전인갑,31,,,,,,,,,전학년,2-4학년,,"구 동양사개설I,II 통합과목",
2016 학년도,1학기,학부,사학전공,HIS2005,1,서양사개론,3.0,"수,금 15:00~16:15 [J107]",3.0,임지현,40,,,,,,,,,전학년,2-4학년,,"구 서양사개설I,II 통합과목",
2016 학년도,1학기,학부,사학전공,HIS2006,1,역사학입문,3.0,월 10:30~11:45 / 수 12:00~13:15 [J311],3.0,임상우,45,,,,,,,,,전학년,1-4학년,,역사란무엇인가(HIS2001)의 대체과목(2013학번이전의경우),
2016 학년도,1학기,학부,사학전공,HIS3003,1,조선시대사,3.0,"화,목 12:00~13:15 [J309]",3.0,계승범,53,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3008,1,중국근세사,3.0,월 12:00~13:15 / 금 10:30~11:45 [J215],3.0,방향숙,48,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3014,1,일본사개설,3.0,월 10:30~11:45 / 수 12:00~13:15 [J202],3.0,정녕,16,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3015,1,요동사,3.0,"수,금 15:00~16:15 [J319]",3.0,정면,12,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3021,1,서양고대사,3.0,"월,금 16:30~17:45 [J204]",3.0,오흥식,22,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3022,1,서양중세사,3.0,월 10:30~11:45 / 수 12:00~13:15 [J317],3.0,박효근,13,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3026,1,민족주의와제국주의시대사,3.0,"화,목 15:00~16:15 [J307]",3.0,이종훈,30,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3037,1,미국사개설,3.0,"화,목 10:30~11:45 [J215]",3.0,"Santoro, Anthony",28,O,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3039,1,한국사학사,3.0,"화,목 10:30~11:45 [J609]",3.0,최기영,20,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3042,1,한국정치사,3.0,"화,목 13:30~14:45 [J609]",3.0,조범환,10,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3047,1,한일관계사,3.0,"수,금 09:00~10:15 [J219]",3.0,허지은,19,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3069,1,근대시민혁명사,3.0,"수,금 13:30~14:45 [J207]",3.0,백인호,15,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS3072,1,문화유산현장실습3,1.0,화 16:30~18:15 [J307],2.0,조범환,46,,,,,,,,,전학년,1-4학년,,"구 고적답사3, 성적평가:S/U",
2016 학년도,1학기,학부,사학전공,HIS4013,1,서양사특강2,3.0,"수,금 13:30~14:45 [J609]",3.0,임지현,10,,,,,,,,,전학년,3-4학년,,,
2016 학년도,1학기,학부,사학전공,HIS4015,1,미국사특강1,3.0,"화,목 12:00~13:15 [J317]",3.0,"Santoro, Anthony",5,O,,,,,,,,전학년,3-4학년,,,
2016 학년도,1학기,학부,사학전공,HISQ981,1,역사교과교육론,3.0,월 15:00~16:15 / 수 16:30~17:45 [J126],3.0,백은진,2,,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,
2016 학년도,1학기,학부,철학전공,PHI2002,1,동양철학개론,3.0,"화,목 12:00~13:15 [J207]",3.0,류희성,21,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI2003,1,서양철학사,3.0,월 10:30~11:45 / 수 12:00~13:15 [J107],3.0,서동욱,70,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI2005,1,논리학개론,3.0,"수,금 09:00~10:15 [J102]",3.0,석기용,98,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI2006,1,형이상학,3.0,"화,목 09:00~10:15 [J325]",3.0,박병준,24,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI2008,1,윤리학,3.0,월 10:30~11:45 / 수 12:00~13:15 [J215],3.0,이상섭,19,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI3005,1,플라톤철학,3.0,"화,목 13:30~14:45 [J107]",3.0,전헌상,58,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI3008,1,토마스철학,3.0,월 15:00~16:15 / 수 16:30~17:45 [J609],3.0,이상섭,13,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI3009,1,대륙합리론,3.0,"수,금 13:30~14:45 [J107]",3.0,홍우람,47,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI3012,1,현대프랑스철학,3.0,월 15:00~16:15 / 수 16:30~17:45 [J209],3.0,서동욱,32,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI3014,1,미학개론,3.0,"화,목 10:30~11:45 [J325]",3.0,김산춘,20,,,,,,,,,전학년,2-4학년,,(구 철학탐구방법론 대체과목),
2016 학년도,1학기,학부,철학전공,PHI3033,1,"선진,한철학사",3.0,"화,목 15:00~16:15 [J107]",3.0,정재현,54,O,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI3037,1,도가철학,3.0,"화,목 10:30~11:45 [J107]",3.0,최진석,55,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI4015,1,한국철학특강,3.0,"월,금 16:30~17:45 [J317]",3.0,조성환,8,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI4023,1,생명윤리,3.0,"수,금 13:30~14:45 [J317]",3.0,김완구,12,,,,,,,,,전학년,2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHI4035,1,예술철학특강,3.0,"화,목 15:00~16:15 [J327]",3.0,김산춘,19,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,1학기,학부,철학전공,PHIQ982,1,철학교과교육론,3.0,월 15:00~16:15 / 수 16:30~17:45 [J126],3.0,백은진,1,,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,
2016 학년도,1학기,학부,수학전공,MAT1050,1,미적분학실습I,1.0,월 13:00~14:50 [RA205],2.0,김종락,18,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,수학전공,MAT1050,2,미적분학실습I,1.0,월 15:00~16:50 [RA205],2.0,김종락,17,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,수학전공,MAT1050,3,미적분학실습I,1.0,월 17:00~18:50 [RA205],2.0,김종락,16,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,수학전공,MAT1050,4,미적분학실습I,1.0,수 13:00~14:50 [RA205],2.0,김종락,17,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,수학전공,MAT1050,5,미적분학실습I,1.0,금 13:00~14:50 [RA205],2.0,김종락,16,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,수학전공,MAT1050,6,미적분학실습I,1.0,금 15:00~16:50 [RA205],2.0,김종락,16,,,,,,,,,전학년,1학년,,,
2016 학년도,1학기,학부,수학전공,MAT2010,1,집합론,3.0,"화,목 10:30~11:45 [RA408]",3.0,박성호,61,,,O,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,수학전공,MAT2010,2,집합론,3.0,"수,금 13:30~14:45 [RA308]",3.0,신창언,61,,,O,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,수학전공,MAT2110,1,선형대수학,3.0,월 10:30~11:45 / 수 12:00~13:15 [RA308],3.0,하구용,61,,,O,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,수학전공,MAT2110,2,선형대수학,3.0,월 12:00~13:15 / 금 10:30~11:45 [RA308],3.0,조성희,64,,,O,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,수학전공,MAT2110,3,선형대수학,3.0,월 15:00~16:15 / 수 16:30~17:45 [RA408],3.0,하구용,57,,,O,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,수학전공,MAT2110,4,선형대수학,3.0,"수,금 09:00~10:15 [RA308]",3.0,조성희,57,,,O,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,수학전공,MAT2210,1,고등미적분학I,3.0,"화,목 10:30~11:45 [RA308]",3.0,김현석,81,,,,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,수학전공,MAT2210,2,고등미적분학I,3.0,월 15:00~16:15 / 수 16:30~17:45 [RA308],3.0,이영란,68,,,,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,수학전공,MAT2410,1,응용수학I,3.0,"화,목 09:00~10:15 [RA308]",3.0,임경필,52,,,O,,,,,,전학년,2학년,컴퓨터공학전공(가능),,컴퓨터공학전공(가능)
2016 학년도,1학기,학부,수학전공,MAT2410,2,응용수학I,3.0,"화,목 12:00~13:15 [K407]",3.0,유지현,57,,,O,,,,,,전학년,2학년,컴퓨터공학전공(가능),,컴퓨터공학전공(가능)
2016 학년도,1학기,학부,수학전공,MAT3010,1,다변수함수,3.0,월 10:30~11:45 / 수 12:00~13:15 [RA310],3.0,조상현,51,,,,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,수학전공,MAT3010,2,다변수함수,3.0,"화,목 10:30~11:45 [RA310]",3.0,임경수,24,,,,,,,,,전학년,2학년,,,
2016 학년도,1학기,학부,수학전공,MAT3020,1,통계학입문,3.0,"화,목 13:30~14:45 [RA408]",3.0,임경필,58,,,,,,,,,전학년,2학년,,응용수학I(MAT2410)과 동등한 과목임,
2016 학년도,1학기,학부,수학전공,MAT3110,1,이산수학,3.0,월 15:00~16:15 / 수 16:30~17:45 [RA310],3.0,오영탁,31,,,,,,,,,전학년,3-4학년,,,
2016 학년도,1학기,학부,수학전공,MAT3430,1,응용통계학및실습,3.0,월 09:00~10:15 / 수 10:30~11:45 [RA205],3.0,임경필,19,,,,,,,,,"2,3,4학년",3-4학년,,,
2016 학년도,1학기,학부,수학전공,MAT3430,2,응용통계학및실습,3.0,월 10:30~11:45 / 수 12:00~13:15 [AS111],3.0,임경필,17,,,,,,,,,"2,3,4학년",3-4학년,,,
2016 학년도,1학기,학부,수학전공,MAT3440,1,통신수학,3.0,월 10:30~11:45 / 수 12:00~13:15 [RA406B],3.0,김종락,16,O,,,,,,,,전학년,3-4학년,,,
2016 학년도,1학기,학부,수학전공,MAT4110,1,추상대수학I,3.0,"화,목 12:00~13:15 [RA408]",3.0,김대산,55,O,,,,,,,,전학년,3학년,,,
2016 학년도,1학기,학부,수학전공,MAT4110,2,추상대수학I,3.0,월 10:30~11:45 / 수 12:00~13:15 [RA408],3.0,오영탁,54,,,,,,,,,전학년,3학년,,,
2016 학년도,1학기,학부,수학전공,MAT4210,1,복소수함수론I,3.0,"수,금 09:00~10:15 [RA406A]",3.0,조상현,28,,,,,,,,,전학년,3학년,,,
2016 학년도,1학기,학부,수학전공,MAT4210,2,복소수함수론I,3.0,"화,목 13:30~14:45 [RA406A]",3.0,정순영,26,,,,,,,,,전학년,3학년,,,
2016 학년도,1학기,학부,수학전공,MAT4310,1,미분기하학,3.0,"화,목 13:30~14:45 [RA410]",3.0,김종수,61,,,,,,,,,전학년,3학년,,,
2016 학년도,1학기,학부,수학전공,MAT4330,1,위상수학개론II,3.0,"수,금 13:30~14:45 [RA406A]",3.0,"Ho, Pak Tung",12,O,,,,,,,,전학년,4학년,,구MATG320/구 위상수학특론의대체과목,
2016 학년도,1학기,학부,수학전공,MAT4510,1,학부개별연구,3.0,수 15:00~17:30,3.0,김현석,1,,,,,,,,,"3,4학년",3-4학년,,"특수연구, 전공학점으로 인정되지 않음","특수연구, 전공학점으로 인정되지 않음"
2016 학년도,1학기,학부,수학전공,MATG210,1,실해석학I,3.0,"화,목 10:30~11:45 [K204]",3.0,신창언,22,,,,,,,,,전학년,4학년,,"대학원초급과목,구MAT5210",대학원초급과목
2016 학년도,1학기,학부,수학전공,MATQ981,1,수학교과교육론,3.0,"화,목 12:00~13:15 [J319]",3.0,김구연,7,O,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,교직이수자만 전공학점으로 인정
2016 학년도,1학기,학부,물리학전공,PHY1001,1,일반물리I,3.0,월 09:00~10:15 / 수 10:30~11:45 [RA310],3.0,정현식,58,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1001,2,일반물리I,3.0,월 12:00~13:15 / 금 10:30~11:45 [RA410],3.0,박광서,77,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1001,3,일반물리I,3.0,월 13:30~14:45 / 금 12:00~13:15 [RA310],3.0,김현정,67,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1001,4,일반물리I,3.0,"화,목 09:00~10:15 [RA410]",3.0,이기진,68,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과 전용반/공학인증
2016 학년도,1학기,학부,물리학전공,PHY1001,5,일반물리I,3.0,"화,목 10:30~11:45 [RA406B]",3.0,조규만,56,,,,,,,,,전학년,1학년,물리학전공(가능),,물리학전공 전용반
2016 학년도,1학기,학부,물리학전공,PHY1001,6,일반물리I,3.0,"화,목 12:00~13:15 [RA410]",3.0,김도석,62,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1001,7,일반물리I,3.0,"화,목 13:30~14:45 [RA310]",3.0,이범구,56,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과 전용반/공학인증
2016 학년도,1학기,학부,물리학전공,PHY1001,8,일반물리I,3.0,"화,목 09:00~10:15 [RA310]",3.0,박영재,63,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1001,9,일반물리I,3.0,"수,금 09:00~10:15 [RA310]",3.0,김도현,73,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1001,10,일반물리I,3.0,"수,금 13:30~14:45 [K304]",3.0,손원민,70,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,1,일반물리실험I,1.0,월 13:30~15:20 [R103],2.0,김도현,18,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,2,일반물리실험I,1.0,월 13:30~15:20 [R107],2.0,박정혁,20,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과 전용반/공학인증
2016 학년도,1학기,학부,물리학전공,PHY1101,3,일반물리실험I,1.0,월 15:30~17:20 [R103],2.0,박정혁,18,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과 전용반/공학인증
2016 학년도,1학기,학부,물리학전공,PHY1101,4,일반물리실험I,1.0,월 15:30~17:20 [R107],2.0,이현철,18,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,5,일반물리실험I,1.0,월 17:30~19:20 [R103],2.0,이기진,18,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,6,일반물리실험I,1.0,월 17:30~19:20 [R107],2.0,정현식,18,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,7,일반물리실험I,1.0,화 13:30~15:20 [R103],2.0,김도현,15,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과 전용반/공학인증
2016 학년도,1학기,학부,물리학전공,PHY1101,8,일반물리실험I,1.0,화 13:30~15:20 [R107],2.0,이범훈,18,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과 전용반/공학인증
2016 학년도,1학기,학부,물리학전공,PHY1101,9,일반물리실험I,1.0,화 15:30~17:20 [R103],2.0,이현철,18,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,10,일반물리실험I,1.0,화 15:30~17:20 [R107],2.0,손원민,20,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,11,일반물리실험I,1.0,화 17:30~19:20 [R103],2.0,손원민,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,12,일반물리실험I,1.0,화 17:30~19:20 [R107],2.0,정현식,19,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,13,일반물리실험I,1.0,수 13:30~15:20 [R103],2.0,박영재,19,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,14,일반물리실험I,1.0,수 13:30~15:20 [R107],2.0,김원태,19,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,15,일반물리실험I,1.0,수 15:30~17:20 [R103],2.0,김도현,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,16,일반물리실험I,1.0,수 15:30~17:20 [R107],2.0,손원민,18,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,17,일반물리실험I,1.0,수 17:30~19:20 [R103],2.0,김현정,15,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,18,일반물리실험I,1.0,수 17:30~19:20 [R107],2.0,정명화,18,,,O,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,1학기,학부,물리학전공,PHY1101,19,일반물리실험I,1.0,목 13:30~15:20 [R103],2.0,이범훈,17,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과 전용반/공학인증
2016 학년도,1학기,학부,물리학전공,PHY1101,20,일반물리실험I,1.0,목 13:30~15:20 [R107],2.0,조규만,17,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과 전용반/공학인증
2016 학년도,1학기,학부,물리학전공,PHY1101,21,일반물리실험I,1.0,목 15:30~17:20 [R103],2.0,이현철,18,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
