과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
STS2008-03,고급응용C프로그래밍,서경희,3,"수,금 15:00~16:15 [AS111]",2학년,,35,"(구)C언어[C프로그래밍수강자,컴공전공수강불가], (구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목"
STS2008-04,고급응용C프로그래밍,윤용운,3,"월,수 10:30~11:45 [AS107]",2학년,,28,"(구)C언어[C프로그래밍수강자,컴공전공수강불가], (구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목"
CSE3006-01,이산구조,장형수,3,"수,금 09:00~10:15 [AS301]",1학년,,75,"영어강의, 공학인증, 홀짝구분, 홀수학번만 수강"
CSE3006-02,이산구조,최명환,3,"화,목 13:30~14:45 [K501]",1학년,,100,"영어강의, 공학인증, 홀짝구분, 짝수학번만 수강"
CSE3013-01,컴퓨터공학설계및실험I,김승욱,3,화 15:00~20:50 [R914],2학년,,38,공학인증
CSE3013-02,컴퓨터공학설계및실험I,이혁준,3,토 15:00~20:50 [R914],2학년,,12,공학인증
CSE3015-01,디지털회로개론,이혁준,3,"수,금 15:00~16:15 [AS303]",2학년,,74,"공학인증, 홀짝구분, 짝수학번만 수강"
CSE3015-02,디지털회로개론,김주호,3,"월,수 12:00~13:15 [RA204]",2학년,,119,"영어강의, 공학인증, 홀짝구분, 홀수학번만 수강"
CSE3016-01,컴퓨터공학실험II,김주호,3,월 15:00~20:50 [AS714],2학년,,29,공학인증
CSE3016-02,컴퓨터공학실험II,양지훈,3,화 15:00~20:50 [AS714],2학년,,29,공학인증
CSE3016-03,컴퓨터공학실험II,박수용,3,수 15:00~20:50 [AS714],2학년,,29,공학인증
CSE3016-04,컴퓨터공학실험II,김지환,3,목 15:00~20:50 [AS714],2학년,,25,공학인증
CSE3016-05,컴퓨터공학실험II,장형수,3,금 15:00~20:50 [AS714],2학년,,21,공학인증
CSE3050-01,컴퓨터공학세미나Ⅰ,김세준,1,금 12:00~12:50 [K202],3-4학년,,41,"공학인증, 특강 과목, S/U과목"
CSE3080-01,자료구조,양지훈,3,"화,목 12:00~13:15 [AS414]",2학년,,79,공학인증
CSW2030-01,자료구조입문,장직현,3,"화,목 15:00~16:15 [K502]",2-4학년,,48,"전자공학, 컴퓨터공학전공자 수강 불가"
CSE3081-01,알고리즘설계와분석,소정민,3,"화,목 09:00~10:15 [AS303]",2학년,,67,"영어강의, 공학인증, 홀짝구분, 홀수학번만 수강"
CSE3081-02,알고리즘설계와분석,임인성,3,"화,목 10:30~11:45 [AS510]",2학년,,75,"공학인증, 홀짝구분, 짝수학번만 수강"
CSE4011-01,임베디드컴퓨터구조,이혁준,3,"화,목 09:00~10:15 [AS510]",3-4학년,,67,"영어강의, 공학인증"
CSE4060-01,데이터통신개론,최명환,3,"화,목 15:00~16:15 [K501]",3-4학년,,55,"영어강의, 공학인증"
CSE4070-01,운영체제,김영재,3,"화,목 10:30~11:45 [AS414]",3-4학년,,49,"공학인증, 홀짝구분, 1,3,5,7,9 홀수"
CSE4070-02,운영체제,소정민,3,"화,목 16:30~17:45 [AS303]",3-4학년,,37,"공학인증, 홀짝구분, 2,4,6,8,0 짝수"
CSE4085-01,자동장치이론,김세준,3,"화,목 12:00~13:15 [RA204]",3-4학년,,37,"영어강의, 공학인증"
CSE4095-01,파일처리,박석,3,"월,수 10:30~11:45 [AS301]",3-4학년,,29,공학인증
CSE4152-01,고급소프트웨어실습I,임인성,3,월 15:00~20:50 [R914],3-4학년,,17,"공학인증, 매주 화요일 19~20시 전체강의함. 개강 후 장소공지"
CSE4152-02,고급소프트웨어실습I,박운상,3,수 15:00~20:50 [R914],3-4학년,,21,"공학인증, 매주 화요일 19~20시 전체강의함. 개강 후 장소공지"
CSE4152-04,고급소프트웨어실습I,김영재,3,금 15:00~20:50 [R914],3-4학년,,25,"공학인증, 매주 화요일 19~20시 전체강의함. 개강 후 장소공지"
CSE4181-01,SW경제성분석및창업,박수용,3,"화,목 13:30~14:45 [RA204]",1-4학년,,57,공학인증
CSE4185-01,기초인공지능,오경환,3,"수,금 13:30~14:45 [AS414]",3-4학년,,55,공학인증
CSE4187-01,캡스톤디자인II,구명완,3,"월,수 16:30~17:45 [AS412]",4학년,,21,"공학인증, 구) 종합설계; 수강학생수 40명 제한, 구) 종합설계"
CSE4187-02,캡스톤디자인II,윤용운,3,"월,수 16:30~17:45 [AS301]",4학년,,30,"공학인증, 구) 종합설계; 수강학생수 40명 제한, 구) 종합설계"
CSEG311-01,대화형사용자인터페이스개론,김지환,3,"수,금 15:00~16:15 [R903]",3-4학년,,23,"공학인증, 대학원초급과목, 대학원 초급과목"
CSEQ982-01,컴퓨터학교과교재연구및지도법,최보금,3,수 18:30~21:00 [J110],2-4학년,,4,교직이수자만 전공학점으로 인정
CSEQ983-01,컴퓨터학교과논리및논술,김지영,3,목 18:30~21:00 [J110],2-4학년,,5,교직이수자만 전공학점으로 인정
MEE2007-01,공학수학II,정봉근,3,"화,목 15:00~16:15 [K201]",2학년,,87,"영어강의, 선수:공학수학I/기계공학 전공자(복수전공자)만 수강 가능"
MEE2008-01,공학설계개론,이태수,3,"화,목 12:00~13:15 [AS303]",1학년,,40,"홀짝구분, 홀수학번"
MEE2008-02,공학설계개론,정봉근,3,"화,목 10:30~11:45 [K403]",1학년,,56,"홀짝구분, 짝수학번"
MEE2012-01,유체역학I,허남건,3,"월,수 10:30~11:45 [RA310]",2학년,,38,"홀짝구분, 홀수학번"
MEE2012-02,유체역학I,김원정,3,"수,금 13:30~14:45 [K305]",2학년,,53,"홀짝구분, 짝수학번"
MEE2013-01,동역학,박정열,3,"월,수 12:00~13:15 [AS510]",2학년,,88,영어강의
MEE2014-01,디자인과재료,최범규,3,"화,목 13:30~14:45 [AS510]",2학년,,69,
MEE2025-01,모형설계제작,신충수,3,월 16:30~22:15 [RA110A],2학년,,13,장소:공작실
MEE2025-02,모형설계제작,김동철,3,수 16:30~22:15 [RA110A],2학년,,10,장소:공작실
MEE2025-03,모형설계제작,정봉근,3,목 16:30~22:15 [RA110A],2학년,,11,장소:공작실
MEE3001-01,재료거동학,이태수,3,"화,목 15:00~16:15 [AS303]",3학년,,44,구 제품설계분석I:신뢰
MEE3005-01,공학수치해석,강성원,3,"수,금 13:30~14:45 [AS510]",3학년,,36,"홀짝구분, 홀수학번"
MEE3005-02,공학수치해석,손기헌,3,"월,수 12:00~13:15 [AS612]",3학년,,28,"홀짝구분, 기계제도실,짝수학번"
MEE3011-01,부품설계,정현용,3,"화,목 16:30~17:45 [R620]",3학년,,16,기계공학과 세미나실
MEE3012-01,내연기관,강성원,3,"수,금 15:00~16:15 [RA204]",3학년,,68,영어강의
MEE3015-01,설계방법론(캡스톤디자인),신충수,3,월 13:30~16:15 [AS510],3학년,,66,영어강의
MEE3025-01,기계공학실험I,정시영,3,토 13:00~18:45 [AS401],3학년,,12,
MEE3025-02,기계공학실험I,김원정,3,토 13:00~18:45,3학년,,2,강의실 : CY506
MEE3025-03,기계공학실험I,전도영,3,토 13:00~18:45 [AS411],3학년,,4,
MEE3025-04,기계공학실험I,박정열,3,토 13:00~18:45 [AS407],3학년,,14,
MEE4001-01,유한요소해석,이형일,3,"화,목 12:00~13:15 [AS412]",3-4학년,,17,구 제품설계분석II:FEA
MEE4023-01,로봇설계및제어,전도영,3,"화,목 10:30~11:45 [AS412]",3-4학년,,19,
MEE4047-01,기계공학세미나,강성원,1,금 16:30~17:45 [AS510],4학년,,15,
MEEG005-01,연속체역학,정현용,3,"화,목 15:00~16:15 [R620]",3-4학년,,4,"영어강의, 대학원초급과목"
MEEG012-01,전산유체역학,허남건,3,"월,수 09:00~10:15 [R620]",3-4학년,,12,"기계공학과 세미나실, 대학원초급과목"
MEEG017-01,미소열유체공학,김원정,3,"수,금 15:00~16:15 [K509]",3-4학년,,4,영어강의
MEEG019-01,공정설계의CAE,김낙수,3,"수,금 13:30~14:45 [R620]",3-4학년,,5,
MEEG032-01,전산열전달,손기헌,3,"월,수 10:30~11:45 [AS612]",3-4학년,,18,기계제도실
AMC2020-01,문화와글쓰기,송명선,3,"수,금 09:00~10:15 [J116]",1-4학년,,22,"영어강의, 교환학생 수강불가"
AMC2031-01,미국학입문,박상기,3,"화,목 15:00~16:15 [J217]",1-4학년,,12,"영어강의, 1학년 수강불가, 구 문화연구입문"
AMC2031-02,미국학입문,송명선,3,"수,금 15:00~16:15 [J315]",1-4학년,,17,"영어강의, 1학년만 수강가능, 교환학생 수강불가, 구 문화연구입문"
AMC2033-01,미국문화사,부경숙,3,"월,수 12:00~13:15 [J112]",1-4학년,,5,"영어강의, 1학년 수강불가, 구 미국역사와문화"
AMC2037-01,미국의아이콘들,노재호,3,"월,수 16:30~17:45 [J317]",1-4학년,,20,"영어강의, 1학년, 2학년만 수강가능, 교환학생 수강불가"
AMC3041-01,미국음악장르연구,송명선,3,"화,목 16:30~17:45 [J325]",2-4학년,,15,"영어강의, 1학년 수강불가, (구) 재즈"
AMC3045-01,시각예술,강의혁,3,금 10:30~13:15 [J217],2-4학년,,15,"영어강의, 1학년 수강불가"
AMC3070-01,문화적정체성,박상기,3,"화,목 13:30~14:45 [J313]",2-4학년,,12,"영어강의, 1학년 수강불가"
AMC3077-01,미국서부,노재호,3,"월,수 10:30~11:45 [J315]",2-4학년,,23,"영어강의, 1학년 수강불가"
AMC3087-01,각년대의미국문화,Hantke Steffen Horst,3,"화,목 09:00~10:15 [J307]",2-4학년,,4,"영어강의, 1학년 수강불가"
AMC3095-01,환경과미국문화,강의혁,3,월 13:30~16:15 [J211],2-4학년,,10,"영어강의, 1학년 수강불가, 구 환경과문화"
AMC4100-01,모더니즘과사회변화,박상기,3,"화,목 10:30~11:45 [J211]",2-4학년,,9,"영어강의, Honors과목, 1학년 수강불가"
AMC4120-01,문화와정치,Hantke Steffen Horst,3,"화,목 12:00~13:15 [J309]",2-4학년,,14,"영어강의, Honors과목, 1학년 수강불가"
AMC4150-01,미국원주민계문화,부경숙,3,"수,금 13:30~14:45 [J116]",2-4학년,,5,"영어강의, Honors과목, 1학년 수강불가"
CHI2002-01,전공기초중국어2,표나리,3,"화,목 12:00~13:15 [J317]",1-2학년,,24,
CHI2003-01,기초한문,류동춘,3,"월,수 10:30~11:45 [J327]",1-2학년,,26,
CHI2007-01,중국문학의세계,이정재,3,"월,수 12:00~13:15 [J204]",1-2학년,,31,"구)중국문학입문, 구)문화연구주제특강"
CHI2011-01,중국학입문,김민우,3,"수,금 15:00~16:15 [J307]",1-4학년,,28,
CHI3004-01,중국어4,표나리,3,"수,금 15:00~16:15 [J217]",2-4학년,,17,
CHI3006-01,중국시사,김민우,3,"월,수 12:00~13:15 [J313]",2-4학년,,30,구 신문과뉴스
CHI3007-01,중국어회화2,"He, Ya Wen",3,"화,목 09:00~10:15 [J315]",1-4학년,,11,
CHI3010-01,중국문화텍스트읽기,권도경,3,"화,목 13:30~14:45 [J602]",2-4학년,,30,
CHI3013-01,중국의공연예술,신지영,3,"화,목 16:30~17:45 [J313]",2-4학년,,24,
CHI3023-01,그림속의중국,서성,3,금 10:30~13:15 [J325],2-4학년,,39,
CHI3026-01,중국의대중문화,홍지순,3,"화,목 15:00~16:15 [J102]",2-4학년,,30,영어강의
CHI3032-01,루쉰과현대,이욱연,3,"화,목 10:30~11:45 [J313]",2-4학년,,24,
CHI4001-01,문화연구주제특강,이정재,3,"월,수 16:30~17:45 [J323]",3-4학년,,12,(구 문화연구:주체와 타자)
CHI4010-01,중국근현대인물과사상,이종민,3,월 13:30~16:15 [J204],3-4학년,,18,구 중국고전속의인재경영
CHIG003-01,문화연구서설,"He, Ya Wen",3,수 10:30~13:15 [J909],3-4학년,,10,Honors과목
PSY2001-01,일반심리학,김근영,3,"화,목 10:30~11:45 [DB101]",1-4학년,,159,
PSY2001-02,일반심리학,문혜진,3,"수,금 13:30~14:45 [DB101]",1-4학년,,68,영어강의
PSY2003-01,발달심리학,김근영,3,"수,금 15:00~16:15 [DB102]",1-4학년,,105,전학년수강신청일에 타전공생신청가능
PSY3002-01,상담심리학,이지향,3,"화,목 13:30~14:45 [D301]",2-4학년,,55,전학년수강신청일에 타전공생신청가능
PSY3009-01,사회심리학,나진경,3,"화,목 13:30~14:45 [K202]",2-4학년,,139,영어강의
PSY3013-01,지각심리학,이창환,3,"화,목 10:30~11:45 [D302]",2-4학년,,48,영어강의
PSY3014-01,학습심리학,이연경,3,"수,금 13:30~14:45 [D402]",2-4학년,,86,
PSY3016-01,동기및정서심리학,조명현,3,"수,금 15:00~16:15 [D302]",2-4학년,,52,
PSY3020-01,아동청소년상담과심리치료,장재홍,3,"화,목 09:00~10:15 [D504]",3-4학년,,23,
PSY4001-01,이상심리학,안도연,3,금 10:30~13:15 [D402],2-4학년,,67,
PSY4002-01,심리검사및측정,석혜원,3,"화,목 16:30~17:45 [D301]",2-4학년,,52,영어강의
PSY4016-01,조직심리학,남상희,3,"수,금 09:00~10:15 [D301]",2-4학년,,56,구)인지공학
PSY4043-01,계량심리학세미나,석혜원,3,"화,목 15:00~16:15 [D303A]",3-4학년,,19,
CHS2001-01,한국문화와역사,장준호,3,"월,수 16:30~17:45 [J107]",1-2학년,,75,
CHS2001-02,한국문화와역사,정선용,3,"화,목 15:00~16:15 [K402]",1-2학년,,71,
CHS2002-01,현대한국의형성,김혜정,3,"화,목 09:00~10:15 [J107]",1-2학년,,82,
CHS2002-02,현대한국의형성,박미아,3,"수,금 09:00~10:15 [J307]",1-2학년,,66,국제학생(외국국적)전용반
CHS2002-03,현대한국의형성,서진교,3,"화,목 16:30~17:45 [K402]",1-2학년,,82,
CHS2003-01,현대동아시아의형성,장수지,3,"화,목 13:30~14:45 [J102]",1-2학년,,104,공학인증
CHS2003-02,현대동아시아의형성,윤대영,3,"화,목 09:00~10:15 [J313]",1-2학년,,29,공학인증
CHS2003-03,현대동아시아의형성,방향숙,3,"월,수 12:00~13:15 [J107]",1-2학년,,133,공학인증
CHS2004-01,현대서양의형성,최성철,3,"수,금 15:00~16:15 [K501]",1-2학년,,95,"구 근대시민사회의형성(SHU4017),영미문화의이해(LCU4010) 대체"
CHS2004-02,현대서양의형성,권은혜,3,"수,금 13:30~14:45 [J309]",1-2학년,,96,"구 근대시민사회의형성(SHU4017),영미문화의이해(LCU4010) 대체"
CHS2004-03,현대서양의형성,김지혜,3,금 10:30~13:15 [J102],1-2학년,,84,"구 근대시민사회의형성(SHU4017),영미문화의이해(LCU4010) 대체"
CHU4005-01,인물로본중국사,정면,3,"화,목 10:30~11:45 [K201]",1-4학년,,56,구 중국문명의역사(CHU4004)의 대체과목
CHU4007-01,인물로본서양사,허구생,3,"화,목 12:00~13:15 [K303]",1-4학년,,51,구 서양문명의역사(CHU4006)의 대체과목
CHU4011-01,영화로본역사,소현숙,3,월 13:30~16:15 [J102],1-4학년,,75,
CHU4013-01,문학작품으로읽는한국사,이숙경,3,"화,목 16:30~17:45 [J107]",1-4학년,,60,
CHU4016-01,한국사와유교문화,이장우,3,월 13:30~16:15 [J325],1-4학년,,15,"구 조선시대의유교문화, 구 한국인의생활사의 대체과목"
CHU4019-01,인물로본일본사,허지은,3,"수,금 09:00~10:15 [J104]",1-4학년,,7,
COR1001-01,읽기와쓰기,박진혁,3,"월,수 10:30~11:45 [J106]",1학년,,43,"사회과학부, 커뮤니케이션 학부 전용"
COR1001-02,읽기와쓰기,한새해,3,"화,목 09:00~10:15 [J204]",1학년,,25,"사회과학부, 커뮤니케이션 학부 전용"
COR1001-03,읽기와쓰기,박성광,3,"월,수 16:30~17:45 [J215]",1학년,,38,"사회과학부, 커뮤니케이션 학부 전용"
COR1001-04,읽기와쓰기,김효은,3,"화,목 13:30~14:45 [J108]",1학년,,44,"사회과학부, 커뮤니케이션 학부 전용"
COR1001-05,읽기와쓰기,전주희,3,"화,목 12:00~13:15 [J602]",1학년,,36,"사회과학부, 커뮤니케이션 학부 전용"
COR1001-06,읽기와쓰기,권미란,3,"화,목 15:00~16:15 [J106]",1학년,,46,"사회과학부, 커뮤니케이션 학부 전용"
COR1001-08,읽기와쓰기,권미란,3,"월,수 12:00~13:15 [J104]",1학년,,38,자연과학부 전용
COR1001-09,읽기와쓰기,권미란,3,"화,목 16:30~17:45 [J106]",1학년,,35,자연과학부 전용
COR1001-10,읽기와쓰기,박진혁,3,"화,목 12:00~13:15 [J217]",1학년,,40,자연과학부 전용
COR1001-11,읽기와쓰기,김신정,3,"수,금 15:00~16:15 [J207]",1학년,,34,자연과학부 전용
COR1001-12,읽기와쓰기,김난희,3,"화,목 09:00~10:15 [J325]",1학년,,21,자연과학부 전용
COR1001-13,읽기와쓰기,허윤진,3,"월,수 12:00~13:15 [J106]",1학년,,39,경영학부 전용
COR1001-14,읽기와쓰기,홍승희,3,"수,금 09:00~10:15 [J202]",1학년,,18,경영학부 전용
COR1001-15,읽기와쓰기,이향애,3,"화,목 12:00~13:15 [J207]",1학년,,52,경영학부 전용
COR1001-16,읽기와쓰기,권미란,3,"화,목 10:30~11:45 [J106]",1학년,,44,경영학부 전용
COR1001-17,읽기와쓰기,권미란,3,"월,수 10:30~11:45 [J104]",1학년,,39,경영학부 전용
COR1001-18,읽기와쓰기,박진혁,3,"수,금 13:30~14:45 [J106]",1학년,,30,경영학부 전용
COR1001-19,읽기와쓰기,박진혁,3,"화,목 16:30~17:45 [J215]",1학년,,40,경영학부 전용
COR1001-20,읽기와쓰기,조경은,3,"월,수 16:30~17:45 [J202]",1학년,,16,"재외국민 및 외국인반 – 전공 무관. 강의계획서의 ‘수강 자격’을 잘 읽고, 문의는 담당 교수에게 수강 신청 기간 이후 메일로 할 것."
COR1001-21,읽기와쓰기,조경은,3,"화,목 09:00~10:15 [J317]",1학년,,19,"재외국민 및 외국인반 – 전공 무관. 강의계획서의 ‘수강 자격’을 잘 읽고, 문의는 담당 교수에게 수강 신청 기간 이후 메일로 할 것."
COR1001-22,읽기와쓰기,이소연,3,"수,금 15:00~16:15 [J108]",1학년,,21,"재외국민 및 외국인반 – 전공 무관. 강의계획서의 ‘수강 자격’을 잘 읽고, 문의는 담당 교수에게 수강 신청 기간 이후 메일로 할 것."
COR1001-23,읽기와쓰기,권미란,3,"월,수 16:30~17:45 [J104]",1학년,,23,"재외국민 및 외국인반 – 전공 무관. 강의계획서의 ‘수강 자격’을 잘 읽고, 문의는 담당 교수에게 수강 신청 기간 이후 메일로 할 것."
COR1001-24,읽기와쓰기,이향애,3,"화,목 09:00~10:15 [J319]",1학년,,24,"재외국민 및 외국인반 – 전공 무관. 강의계획서의 ‘수강 자격’을 잘 읽고, 문의는 담당 교수에게 수강 신청 기간 이후 메일로 할 것."
COR1001-25,읽기와쓰기,이경욱,3,"수,금 15:00~16:15 [J319]",1학년,,17,"재외국민 및 외국인반 – 전공 무관. 강의계획서의 ‘수강 자격’을 잘 읽고, 문의는 담당 교수에게 수강 신청 기간 이후 메일로 할 것."
COR1001-26,읽기와쓰기,이경욱,3,"월,수 16:30~17:45 [J211]",1학년,,14,"승인과목, 재외국민 및 외국인 전용반 - 승인과목"
COR1001-28,읽기와쓰기,홍승희,3,"수,금 15:00~16:15 [J110]",1학년,,6,"승인과목, 재외국민 및 외국인 전용반 - 승인과목"
COR1003-01,글로벌의사소통I,홍진영,3,"화,목 09:00~10:15 [J323]",1학년,,18,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-02,글로벌의사소통I,채현순,3,"화,목 09:00~10:15 [J116]",1학년,,23,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-03,글로벌의사소통I,"Kim, Jae Pil",3,"화,목 09:00~10:15 [J211]",1학년,,23,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-05,글로벌의사소통I,김영옥,3,"월,수 10:30~11:45 [J114]",1학년,,34,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-06,글로벌의사소통I,이원희,3,"월,수 10:30~11:45 [D610]",1학년,,32,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-07,글로벌의사소통I,홍진영,3,"화,목 10:30~11:45 [J323]",1학년,,27,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-08,글로벌의사소통I,채현순,3,"화,목 10:30~11:45 [J116]",1학년,,34,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-09,글로벌의사소통I,조혜연,3,"화,목 10:30~11:45 [J217]",1학년,,31,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-10,글로벌의사소통I,김영옥,3,"월,수 12:00~13:15 [J114]",1학년,,26,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-11,글로벌의사소통I,이원희,3,"월,수 12:00~13:15 [D610]",1학년,,31,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-12,글로벌의사소통I,"Ellis, Jason Edward",3,"화,목 12:00~13:15 [J321]",1학년,,28,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-13,글로벌의사소통I,조혜연,3,"화,목 12:00~13:15 [J323]",1학년,,28,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-14,글로벌의사소통I,"Thigpen, Byron Douglas",3,"화,목 13:30~14:45 [D506]",1학년,,39,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-15,글로벌의사소통I,채현순,3,"화,목 13:30~14:45 [J116]",1학년,,29,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-16,글로벌의사소통I,김영나,3,"수,금 13:30~14:45 [J112]",1학년,,28,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-17,글로벌의사소통I,"Barnard,Stephen John",3,"수,금 13:30~14:45 [J319]",1학년,,33,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-18,글로벌의사소통I,"Ellis, Jason Edward",3,"화,목 15:00~16:15 [J327]",1학년,,27,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-19,글로벌의사소통I,"Thigpen, Byron Douglas",3,"화,목 15:00~16:15 [D506]",1학년,,32,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-20,글로벌의사소통I,조혜연,3,"화,목 15:00~16:15 [J219]",1학년,,29,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-21,글로벌의사소통I,김영나,3,"수,금 15:00~16:15 [J112]",1학년,,26,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-22,글로벌의사소통I,"Ellis, Jason Edward",3,"월,수 16:30~17:45 [J207]",1학년,,21,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-23,글로벌의사소통I,"Barnard,Stephen John",3,"화,목 16:30~17:45 [J104]",1학년,,21,"영어강의, 공학인증, 자연과학부, 공학부전용, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-24,글로벌의사소통I,김영나,3,"화,목 10:30~11:45 [J602]",1학년,,20,"영어강의, 2018년1학기기본영어수강생전용반, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-25,글로벌의사소통I,김영나,3,"화,목 12:00~13:15 [J609]",1학년,,18,"영어강의, 2018년1학기기본영어수강생전용반, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-26,글로벌의사소통I,조혜연,3,"수,금 13:30~14:45 [J321]",1학년,,21,"영어강의, 2018년1학기기본영어수강생전용반, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1003-27,글로벌의사소통I,조혜연,3,"수,금 15:00~16:15 [J321]",1학년,,25,"영어강의, 2018년1학기기본영어수강생전용반, 구 영어I, 신입생 대다수의 학생을 대상으로"
COR1009-01,컴퓨팅사고력,나미향,3,"화,목 09:00~10:15 [GN402]",1학년,,20,"경제학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-02,컴퓨팅사고력,강은숙,3,"월,수 10:30~11:45 [GN402]",1학년,,79,"경제학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-03,컴퓨팅사고력,강은숙,3,"월,수 12:00~13:15 [GN402]",1학년,,68,"경제학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-04,컴퓨팅사고력,나미향,3,"화,목 12:00~13:15 [GN402]",1학년,,66,"경제학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-05,컴퓨팅사고력,전영표,3,"화,목 09:00~10:15 [MA406]",1학년,,62,"경영학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-06,컴퓨팅사고력,권미수,3,"수,금 09:00~10:15 [MA406]",1학년,,25,"경영학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-07,컴퓨팅사고력,전영표,3,"화,목 10:30~11:45 [MA406]",1학년,,83,"경영학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-08,컴퓨팅사고력,강은숙,3,"화,목 12:00~13:15 [D104]",1학년,,58,"국제학생 전용반, 한국어강의, 중핵필수(2016학번부터 대상)"
COR1009-09,컴퓨팅사고력,권미수,3,"화,목 13:30~14:45 [D105]",1학년,,74,"경영학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-10,컴퓨팅사고력,나미향,3,"화,목 15:00~16:15 [MA406]",1학년,,42,"경영학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-11,컴퓨팅사고력,권미수,3,"수,금 15:00~16:15 [MA406]",1학년,,60,"경영학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-12,컴퓨팅사고력,전영표,3,"화,목 16:30~17:45 [MA406]",1학년,,74,"경영학과 전용반, 중핵필수(2016학번부터 대상)"
COR1009-13,컴퓨팅사고력,나미향,3,월 13:30~16:15 [D104],1학년,,35,"국제인문학부 전용반, 중핵필수(2016학번부터 대상)"
COR1009-14,컴퓨팅사고력,김규호,3,"월,수 10:30~11:45 [D104]",1학년,,66,"국제인문학부 전용반, 중핵필수(2016학번부터 대상)"
COR1009-15,컴퓨팅사고력,박수진,3,"월,수 12:00~13:15 [D105]",1학년,,43,"영어강의, 영어 강의, 중핵필수(2016학번부터 대상)"
COR1009-16,컴퓨팅사고력,권미수,3,"화,목 15:00~16:15 [D104]",1학년,,100,"국제인문학부 전용반, 중핵필수(2016학번부터 대상)"
COR1009-17,컴퓨팅사고력,장나은,3,"월,수 16:30~17:45 [D104]",1학년,,69,"국제인문학부 전용반, 중핵필수(2016학번부터 대상)"
COR1009-18,컴퓨팅사고력,장나은,3,"화,목 16:30~17:45 [D105]",1학년,,82,"국제인문학부 전용반, 중핵필수(2016학번부터 대상)"
COR1009-19,컴퓨팅사고력,김낙수,3,"수,금 15:00~16:15 [AS510]",1학년,,68,"기계공학과 전용반, 중핵필수(2016학번부터 대상)"
ETS2001-01,현대세계와윤리문제,김종원,3,"월,수 10:30~11:45 [J107]",1-4학년,,77,"공학인증, 구 윤리와가치"
